image_name,fen,view
game4_per_frame_dark_frame_012444.jpg,1r3rk1/p3ppbp/6p1/4P3/3B4/4R3/Pn1N1PPP/R5K1,white pieces closer to the camera
game4_per_frame_dark_frame_012844.jpg,1r3rk1/p3ppbp/6p1/4P3/3B4/4R3/Pn1N1PPP/1R4K1,white pieces closer to the camera
game4_per_frame_dark_frame_012880.jpg,1r3rk1/p3ppbp/6p1/4P3/2nB4/4R3/P2N1PPP/1R4K1,white pieces closer to the camera
game4_per_frame_dark_frame_013192.jpg,1R3rk1/p3ppbp/6p1/4P3/2nB4/4R3/P2N1PPP/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_013316.jpg,1r4k1/p3ppbp/6p1/4P3/2nB4/4R3/P2N1PPP/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_013352.jpg,1r4k1/p3ppbp/6p1/4P3/2nB4/1R6/P2N1PPP/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_014060.jpg,3r2k1/p3ppbp/6p1/4P3/2nB4/1R6/P2N1PPP/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_014392.jpg,3r2k1/p3ppbp/6p1/4P3/2NB4/1R6/P4PPP/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_014428.jpg,6k1/p3ppbp/6p1/4P3/2Nr4/1R6/P4PPP/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_014464.jpg,1R4k1/p3ppbp/6p1/4P3/2Nr4/8/P4PPP/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_014484.jpg,1R3bk1/p3pp1p/6p1/4P3/2Nr4/8/P4PPP/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_014504.jpg,1R3bk1/p3pp1p/6p1/4P3/3r4/4N3/P4PPP/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_015216.jpg,1R3bk1/p3pp1p/6p1/4P3/r7/4N3/P4PPP/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_015864.jpg,1R3bk1/p3pp1p/6p1/4P3/r7/4N1P1/P4P1P/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_015944.jpg,1R3bk1/p3pp1p/6p1/4P3/8/4N1P1/r4P1P/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_015972.jpg,1R3bk1/p3pp1p/6p1/3NP3/8/6P1/r4P1P/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_016136.jpg,1R3b2/p3ppkp/6p1/3NP3/8/6P1/r4P1P/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_016232.jpg,5b2/pR2ppkp/6p1/3NP3/8/6P1/r4P1P/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_018052.jpg,5b2/pR2ppkp/6p1/r2NP3/8/6P1/5P1P/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_018384.jpg,5b2/pR2Npkp/6p1/r3P3/8/6P1/5P1P/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_018432.jpg,5b2/pR2Npkp/6p1/4r3/8/6P1/5P1P/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_018844.jpg,5b2/pR3pkp/2N3p1/4r3/8/6P1/5P1P/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_019128.jpg,5b2/pR3pkp/2N3p1/8/8/6P1/4rP1P/6K1,white pieces closer to the camera
game4_per_frame_dark_frame_019488.jpg,5b2/pR3pkp/2N3p1/8/8/6P1/4rP1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_019684.jpg,5b2/pR3pkp/2N3p1/8/8/6P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_020140.jpg,3N1b2/pR3pkp/6p1/8/8/6P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_022252.jpg,3N1b2/1R3pkp/6p1/p7/8/6P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_023452.jpg,3N1b2/5Rkp/6p1/p7/8/6P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_023508.jpg,3N1bk1/5R1p/6p1/p7/8/6P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_023540.jpg,3N1bk1/7p/6p1/p7/5R2/6P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_024180.jpg,3N2k1/7p/3b2p1/p7/5R2/6P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_024552.jpg,3N2k1/7p/3b2p1/p7/4R3/6P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_024584.jpg,3N2k1/7p/6p1/p1b5/4R3/6P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_025436.jpg,3N2k1/7p/6p1/p1b5/5R2/6P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_026828.jpg,3N2k1/8/6p1/p1b4p/5R2/6P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_027056.jpg,6k1/8/4N1p1/p1b4p/5R2/6P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_027112.jpg,6k1/8/3bN1p1/p6p/5R2/6P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_027984.jpg,6k1/8/4N1p1/p3b2p/3R4/6P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_028124.jpg,6k1/8/4N1p1/p2Rb2p/8/6P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_028412.jpg,6k1/8/4N1p1/p2R3p/8/2b3P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_029056.jpg,6k1/8/6p1/p2R3p/5N2/2b3P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_029184.jpg,6k1/8/6p1/3R3p/p4N2/2b3P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_029464.jpg,3R2k1/8/6p1/7p/p4N2/2b3P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_029500.jpg,3R4/5k2/6p1/7p/p4N2/2b3P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_029564.jpg,R7/5k2/6p1/7p/p4N2/2b3P1/2r2P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_030000.jpg,R7/5k2/6p1/7p/p4N2/2b3P1/r4P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_030060.jpg,8/R4k2/6p1/7p/p4N2/2b3P1/r4P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_030232.jpg,6k1/R7/6p1/7p/p4N2/2b3P1/r4P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_030952.jpg,R5k1/8/6p1/7p/p4N2/2b3P1/r4P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_031008.jpg,R7/7k/6p1/7p/p4N2/2b3P1/r4P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_031332.jpg,8/R6k/6p1/7p/p4N2/2b3P1/r4P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_031432.jpg,8/R7/6pk/7p/p4N2/2b3P1/r4P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_031880.jpg,8/8/R5pk/7p/p4N2/2b3P1/r4P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_031912.jpg,8/8/R5pk/7p/5N2/p1b3P1/r4P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_031944.jpg,8/8/6Rk/7p/5N2/p1b3P1/r4P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_031960.jpg,8/7k/6R1/7p/5N2/p1b3P1/r4P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_032288.jpg,8/7k/R7/7p/5N2/p1b3P1/r4P1P/5K2,white pieces closer to the camera
game4_per_frame_dark_frame_032320.jpg,8/7k/R7/7p/5N2/p1b3P1/5P1P/r4K2,white pieces closer to the camera
game4_per_frame_dark_frame_032400.jpg,8/7k/R7/7p/5N2/p1b3P1/5PKP/r7,white pieces closer to the camera
game4_per_frame_dark_frame_032808.jpg,8/7k/R7/7p/3b1N2/p5P1/5PKP/r7,white pieces closer to the camera
game4_per_frame_dark_frame_033452.jpg,8/7k/8/7p/R2b1N2/p5P1/5PKP/r7,white pieces closer to the camera
game4_per_frame_dark_frame_034136.jpg,8/7k/8/7p/R4N2/p5P1/1b3PKP/r7,white pieces closer to the camera
game4_per_frame_dark_frame_034236.jpg,8/7k/8/7N/R7/p5P1/1b3PKP/r7,white pieces closer to the camera
game4_per_frame_dark_frame_034268.jpg,8/7k/8/7N/R7/p5P1/1b3PKP/3r4,white pieces closer to the camera
game4_per_frame_dark_frame_034392.jpg,8/7k/8/8/R4N2/p5P1/1b3PKP/3r4,white pieces closer to the camera
game4_per_frame_dark_frame_034532.jpg,8/7k/8/8/R4N2/p5P1/1b1r1PKP/8,white pieces closer to the camera
game4_per_frame_dark_frame_035020.jpg,8/7k/8/8/R4N1P/p5P1/1b1r1PK1/8,white pieces closer to the camera
game4_per_frame_dark_frame_035056.jpg,8/7k/8/8/R4N1P/p5P1/3r1PK1/2b5,white pieces closer to the camera
game4_per_frame_dark_frame_035212.jpg,8/7k/8/8/R4N1P/p4KP1/3r1P2/2b5,white pieces closer to the camera
game4_per_frame_dark_frame_035492.jpg,8/7k/8/8/R6P/p2N1KP1/2r2P2/2b5,white pieces closer to the camera
game4_per_frame_dark_frame_035704.jpg,8/7k/8/8/R6P/p1rN1KP1/5P2/2b5,white pieces closer to the camera
game4_per_frame_dark_frame_035720.jpg,8/7k/8/8/R3K2P/p1rN2P1/5P2/2b5,white pieces closer to the camera
game4_per_frame_dark_frame_035848.jpg,8/7k/7b/8/R3K2P/p1rN2P1/5P2/8,white pieces closer to the camera
game4_per_frame_dark_frame_035924.jpg,8/7k/7b/8/R3KP1P/p1rN2P1/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_035972.jpg,5b2/7k/8/8/R3KP1P/p1rN2P1/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_036224.jpg,5b2/7k/8/8/R3KPPP/p1rN4/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_036244.jpg,5b2/7k/8/8/R3KPPP/p2N4/2r5/8,white pieces closer to the camera
game4_per_frame_dark_frame_036400.jpg,5b2/R6k/8/8/4KPPP/p2N4/2r5/8,white pieces closer to the camera
game4_per_frame_dark_frame_036424.jpg,5bk1/R7/8/8/4KPPP/p2N4/2r5/8,white pieces closer to the camera
game4_per_frame_dark_frame_036484.jpg,R4bk1/8/8/8/4KPPP/p2N4/2r5/8,white pieces closer to the camera
game4_per_frame_dark_frame_036520.jpg,R4bk1/8/8/8/2r1KPPP/p2N4/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_036556.jpg,R4bk1/8/8/3K4/2r2PPP/p2N4/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_036580.jpg,R4bk1/8/8/3K4/5PPP/p1rN4/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_036652.jpg,R4bk1/8/8/3KN3/5PPP/p1r5/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_036740.jpg,R4bk1/8/8/3KN3/5PPP/p6r/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_036772.jpg,R4bk1/8/6N1/3K4/5PPP/p6r/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_036796.jpg,R4b2/6k1/6N1/3K4/5PPP/p6r/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_036812.jpg,R4N2/6k1/8/3K4/5PPP/p6r/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_036984.jpg,R4N2/6k1/8/3K4/5PPr/p7/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_037000.jpg,R7/6k1/4N3/3K4/5PPr/p7/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_037024.jpg,R7/8/4Nk2/3K4/5PPr/p7/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_037040.jpg,R7/8/4Nk2/3K2P1/5P1r/p7/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_037076.jpg,R7/4k3/4N3/3K2P1/5P1r/p7/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_037108.jpg,8/4k3/4N3/3K2P1/5P1r/R7/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_037128.jpg,8/4k3/4N3/3K2P1/5P2/R7/8/7r,white pieces closer to the camera
game4_per_frame_dark_frame_037180.jpg,8/4k3/4N3/3K2P1/5P2/4R3/8/7r,white pieces closer to the camera
game4_per_frame_dark_frame_037208.jpg,8/4k3/4N3/3K2P1/5P2/4R3/8/3r4,white pieces closer to the camera
game4_per_frame_dark_frame_037220.jpg,8/4k3/4N3/4K1P1/5P2/4R3/8/3r4,white pieces closer to the camera
game4_per_frame_dark_frame_037264.jpg,8/4k3/4N3/4K1P1/5P2/4R3/8/r7,white pieces closer to the camera
game4_per_frame_dark_frame_037340.jpg,8/4k3/4N3/5KP1/5P2/4R3/8/r7,white pieces closer to the camera
game4_per_frame_dark_frame_037392.jpg,8/4k3/4N3/r4KP1/5P2/4R3/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_037420.jpg,8/4k3/4N3/r3RKP1/5P2/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_037504.jpg,8/4k3/4N3/4RKP1/5P2/8/8/r7,white pieces closer to the camera
game4_per_frame_dark_frame_037528.jpg,8/4k3/8/4RKP1/3N1P2/8/8/r7,white pieces closer to the camera
game4_per_frame_dark_frame_037576.jpg,8/5k2/8/4RKP1/3N1P2/8/8/r7,white pieces closer to the camera
game4_per_frame_dark_frame_037596.jpg,8/5k2/6P1/4RK2/3N1P2/8/8/r7,white pieces closer to the camera
game4_per_frame_dark_frame_037636.jpg,6k1/8/6P1/4RK2/3N1P2/8/8/r7,white pieces closer to the camera
game4_per_frame_dark_frame_037668.jpg,6k1/8/5KP1/4R3/3N1P2/8/8/r7,white pieces closer to the camera
game4_per_frame_dark_frame_037696.jpg,6k1/8/r4KP1/4R3/3N1P2/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_037716.jpg,6k1/8/r3RKP1/8/3N1P2/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_037740.jpg,r5k1/8/4RKP1/8/3N1P2/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_037772.jpg,r5k1/8/4RKP1/5N2/5P2/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_037820.jpg,5rk1/8/4RKP1/5N2/5P2/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_037840.jpg,5rk1/8/4R1P1/5NK1/5P2/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_037896.jpg,r5k1/8/4R1P1/5NK1/5P2/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_037940.jpg,r5k1/4R3/6P1/5NK1/5P2/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_038044.jpg,1r4k1/4R3/6P1/5NK1/5P2/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_038208.jpg,1r4k1/4R3/6PN/6K1/5P2/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_038236.jpg,1r3k2/4R3/6PN/6K1/5P2/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_038244.jpg,1r3k2/5R2/6PN/6K1/5P2/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_038260.jpg,1r2k3/5R2/6PN/6K1/5P2/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_038276.jpg,1r2k3/7R/6PN/6K1/5P2/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_038308.jpg,4k3/7R/6PN/1r4K1/5P2/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_038316.jpg,4k3/7R/6PN/1r3PK1/8/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_038336.jpg,4k3/7R/6PN/5PK1/8/8/8/1r6,white pieces closer to the camera
game4_per_frame_dark_frame_038360.jpg,4k3/6PR/7N/5PK1/8/8/8/1r6,white pieces closer to the camera
game4_per_frame_dark_frame_038424.jpg,4k3/6PR/7N/5PK1/8/8/8/6r1,white pieces closer to the camera
game4_per_frame_dark_frame_038480.jpg,4k3/6PR/5K1N/5P2/8/8/8/6r1,white pieces closer to the camera
game4_per_frame_dark_frame_038728.jpg,3k4/6PR/5K1N/5P2/8/8/8/6r1,white pieces closer to the camera
game4_per_frame_dark_frame_038772.jpg,3k2Q1/7R/5K1N/5P2/8/8/8/6r1,white pieces closer to the camera
game4_per_frame_dark_frame_038804.jpg,3k2r1/7R/5K1N/5P2/8/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_038816.jpg,3k2N1/7R/5K2/5P2/8/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_038832.jpg,4k1N1/7R/5K2/5P2/8/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_038852.jpg,4k1N1/7R/4K3/5P2/8/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_038872.jpg,5kN1/7R/4K3/5P2/8/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_038924.jpg,5kN1/R7/4K3/5P2/8/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_038976.jpg,6k1/R7/4K3/5P2/8/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_039008.jpg,6k1/R7/5K2/5P2/8/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_039032.jpg,7k/R7/5K2/5P2/8/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_039056.jpg,7k/R7/6K1/5P2/8/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_039060.jpg,6k1/R7/6K1/5P2/8/8/8/8,white pieces closer to the camera
game4_per_frame_dark_frame_039084.jpg,R5k1/8/6K1/5P2/8/8/8/8,white pieces closer to the camera
game4_per_frame_noisy_frame_000028.jpg,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR,white pieces closer to the camera
game4_per_frame_noisy_frame_000576.jpg,rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR,white pieces closer to the camera
game4_per_frame_noisy_frame_000588.jpg,rnbqkbnr/pp1ppppp/8/2p5/4P3/8/PPPP1PPP/RNBQKBNR,white pieces closer to the camera
game4_per_frame_noisy_frame_000604.jpg,rnbqkbnr/pp1ppppp/8/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR,white pieces closer to the camera
game4_per_frame_noisy_frame_000616.jpg,rnbqkb1r/pp1ppppp/5n2/2p5/4P3/2P5/PP1P1PPP/RNBQKBNR,white pieces closer to the camera
game4_per_frame_noisy_frame_000628.jpg,rnbqkb1r/pp1ppppp/5n2/2p1P3/8/2P5/PP1P1PPP/RNBQKBNR,white pieces closer to the camera
game4_per_frame_noisy_frame_000640.jpg,rnbqkb1r/pp1ppppp/8/2pnP3/8/2P5/PP1P1PPP/RNBQKBNR,white pieces closer to the camera
game4_per_frame_noisy_frame_000656.jpg,rnbqkb1r/pp1ppppp/8/2pnP3/3P4/2P5/PP3PPP/RNBQKBNR,white pieces closer to the camera
game4_per_frame_noisy_frame_000748.jpg,rnbqkb1r/pp1ppppp/8/3nP3/3p4/2P5/PP3PPP/RNBQKBNR,white pieces closer to the camera
game4_per_frame_noisy_frame_000760.jpg,rnbqkb1r/pp1ppppp/8/3nP3/3P4/8/PP3PPP/RNBQKBNR,white pieces closer to the camera
game4_per_frame_noisy_frame_000820.jpg,rnbqkb1r/pp2pppp/3p4/3nP3/3P4/8/PP3PPP/RNBQKBNR,white pieces closer to the camera
game4_per_frame_noisy_frame_000848.jpg,rnbqkb1r/pp2pppp/3p4/3nP3/3P4/5N2/PP3PPP/RNBQKB1R,white pieces closer to the camera
game4_per_frame_noisy_frame_000876.jpg,r1bqkb1r/pp2pppp/2np4/3nP3/3P4/5N2/PP3PPP/RNBQKB1R,white pieces closer to the camera
game4_per_frame_noisy_frame_000892.jpg,r1bqkb1r/pp2pppp/2np4/3nP3/2BP4/5N2/PP3PPP/RNBQK2R,white pieces closer to the camera
game4_per_frame_noisy_frame_000924.jpg,r1bqkb1r/pp2pppp/2n5/3np3/2BP4/5N2/PP3PPP/RNBQK2R,white pieces closer to the camera
game4_per_frame_noisy_frame_000964.jpg,r1bqkb1r/pp2pppp/2n5/3nP3/2B5/5N2/PP3PPP/RNBQK2R,white pieces closer to the camera
game4_per_frame_noisy_frame_001320.jpg,r2qkb1r/pp2pppp/2n1b3/3nP3/2B5/5N2/PP3PPP/RNBQK2R,white pieces closer to the camera
game4_per_frame_noisy_frame_001396.jpg,r2qkb1r/pp2pppp/2n1b3/3nP3/2B5/5N2/PP3PPP/RNBQ1RK1,white pieces closer to the camera
game4_per_frame_noisy_frame_001544.jpg,r2qkb1r/pp2pp1p/2n1b1p1/3nP3/2B5/5N2/PP3PPP/RNBQ1RK1,white pieces closer to the camera
game4_per_frame_noisy_frame_001664.jpg,r2qkb1r/pp2pp1p/2n1b1p1/3nP3/2B5/1Q3N2/PP3PPP/RNB2RK1,white pieces closer to the camera
game4_per_frame_noisy_frame_002156.jpg,r2qk2r/pp2ppbp/2n1b1p1/3nP3/2B5/1Q3N2/PP3PPP/RNB2RK1,white pieces closer to the camera
game4_per_frame_noisy_frame_003232.jpg,r2qk2r/pp2ppbp/2n1b1p1/3nP3/2B5/1Q3N2/PP3PPP/RNB1R1K1,white pieces closer to the camera
game4_per_frame_noisy_frame_003748.jpg,r2q1rk1/pp2ppbp/2n1b1p1/3nP3/2B5/1Q3N2/PP3PPP/RNB1R1K1,white pieces closer to the camera
game4_per_frame_noisy_frame_004284.jpg,r2q1rk1/pp2ppbp/2n1b1p1/3nP3/2B5/1Q3N2/PP1B1PPP/RN2R1K1,white pieces closer to the camera
game4_per_frame_noisy_frame_004660.jpg,r2q1rk1/ppn1ppbp/2n1b1p1/4P3/2B5/1Q3N2/PP1B1PPP/RN2R1K1,white pieces closer to the camera
game4_per_frame_noisy_frame_004848.jpg,r2q1rk1/ppn1ppbp/2n1B1p1/4P3/8/1Q3N2/PP1B1PPP/RN2R1K1,white pieces closer to the camera
game4_per_frame_noisy_frame_004880.jpg,r2q1rk1/pp2ppbp/2n1n1p1/4P3/8/1Q3N2/PP1B1PPP/RN2R1K1,white pieces closer to the camera
game4_per_frame_noisy_frame_005968.jpg,r2q1rk1/pQ2ppbp/2n1n1p1/4P3/8/5N2/PP1B1PPP/RN2R1K1,white pieces closer to the camera
game4_per_frame_noisy_frame_006504.jpg,r2q1rk1/pQ2ppbp/4n1p1/4P3/3n4/5N2/PP1B1PPP/RN2R1K1,white pieces closer to the camera
game4_per_frame_noisy_frame_006656.jpg,r2q1rk1/pQ2ppbp/4n1p1/4P3/3N4/8/PP1B1PPP/RN2R1K1,white pieces closer to the camera
game4_per_frame_noisy_frame_006808.jpg,r2q1rk1/pQ2ppbp/6p1/4P3/3n4/8/PP1B1PPP/RN2R1K1,white pieces closer to the camera
game4_per_frame_noisy_frame_006856.jpg,r2q1rk1/p3ppbp/6p1/4P3/3nQ3/8/PP1B1PPP/RN2R1K1,white pieces closer to the camera
game4_per_frame_noisy_frame_007992.jpg,1r1q1rk1/p3ppbp/6p1/4P3/3nQ3/8/PP1B1PPP/RN2R1K1,white pieces closer to the camera
game4_per_frame_noisy_frame_008820.jpg,1r1q1rk1/p3ppbp/6p1/4P3/3nQ3/2B5/PP3PPP/RN2R1K1,white pieces closer to the camera
game4_per_frame_noisy_frame_008896.jpg,1r1q1rk1/p3ppbp/4n1p1/4P3/4Q3/2B5/PP3PPP/RN2R1K1,white pieces closer to the camera
game4_per_frame_noisy_frame_009148.jpg,1r1q1rk1/p3ppbp/4n1p1/4P3/4Q3/2B5/PP1N1PPP/R3R1K1,white pieces closer to the camera
game4_per_frame_noisy_frame_009404.jpg,1r1q1rk1/p3ppbp/6p1/2n1P3/4Q3/2B5/PP1N1PPP/R3R1K1,white pieces closer to the camera
game4_per_frame_noisy_frame_010588.jpg,1r1q1rk1/p3ppbp/6p1/2n1P3/3Q4/2B5/PP1N1PPP/R3R1K1,white pieces closer to the camera
game4_per_frame_noisy_frame_011104.jpg,1r1q1rk1/p3ppbp/6p1/4P3/3Q4/2Bn4/PP1N1PPP/R3R1K1,white pieces closer to the camera
game4_per_frame_noisy_frame_011668.jpg,1r1q1rk1/p3ppbp/6p1/4P3/3Q4/2BnR3/PP1N1PPP/R5K1,white pieces closer to the camera
game4_per_frame_noisy_frame_012284.jpg,1r3rk1/p3ppbp/6p1/4P3/3q4/2BnR3/PP1N1PPP/R5K1,white pieces closer to the camera
game4_per_frame_noisy_frame_012316.jpg,1r3rk1/p3ppbp/6p1/4P3/3B4/3nR3/PP1N1PPP/R5K1,white pieces closer to the camera
game4_per_frame_noisy_frame_012444.jpg,1r3rk1/p3ppbp/6p1/4P3/3B4/4R3/Pn1N1PPP/R5K1,white pieces closer to the camera
game4_per_frame_noisy_frame_012844.jpg,1r3rk1/p3ppbp/6p1/4P3/3B4/4R3/Pn1N1PPP/1R4K1,white pieces closer to the camera
game4_per_frame_noisy_frame_012880.jpg,1r3rk1/p3ppbp/6p1/4P3/2nB4/4R3/P2N1PPP/1R4K1,white pieces closer to the camera
game4_per_frame_noisy_frame_013192.jpg,1R3rk1/p3ppbp/6p1/4P3/2nB4/4R3/P2N1PPP/6K1,white pieces closer to the camera
game4_per_frame_noisy_frame_013316.jpg,1r4k1/p3ppbp/6p1/4P3/2nB4/4R3/P2N1PPP/6K1,white pieces closer to the camera
game4_per_frame_noisy_frame_013352.jpg,1r4k1/p3ppbp/6p1/4P3/2nB4/1R6/P2N1PPP/6K1,white pieces closer to the camera
game4_per_frame_noisy_frame_014060.jpg,3r2k1/p3ppbp/6p1/4P3/2nB4/1R6/P2N1PPP/6K1,white pieces closer to the camera
game4_per_frame_noisy_frame_014392.jpg,3r2k1/p3ppbp/6p1/4P3/2NB4/1R6/P4PPP/6K1,white pieces closer to the camera
game4_per_frame_noisy_frame_014428.jpg,6k1/p3ppbp/6p1/4P3/2Nr4/1R6/P4PPP/6K1,white pieces closer to the camera
game4_per_frame_noisy_frame_014464.jpg,1R4k1/p3ppbp/6p1/4P3/2Nr4/8/P4PPP/6K1,white pieces closer to the camera
game4_per_frame_noisy_frame_014484.jpg,1R3bk1/p3pp1p/6p1/4P3/2Nr4/8/P4PPP/6K1,white pieces closer to the camera
game4_per_frame_noisy_frame_014504.jpg,1R3bk1/p3pp1p/6p1/4P3/3r4/4N3/P4PPP/6K1,white pieces closer to the camera
game4_per_frame_noisy_frame_015216.jpg,1R3bk1/p3pp1p/6p1/4P3/r7/4N3/P4PPP/6K1,white pieces closer to the camera
game4_per_frame_noisy_frame_015864.jpg,1R3bk1/p3pp1p/6p1/4P3/r7/4N1P1/P4P1P/6K1,white pieces closer to the camera
game4_per_frame_noisy_frame_015944.jpg,1R3bk1/p3pp1p/6p1/4P3/8/4N1P1/r4P1P/6K1,white pieces closer to the camera
game4_per_frame_noisy_frame_015972.jpg,1R3bk1/p3pp1p/6p1/3NP3/8/6P1/r4P1P/6K1,white pieces closer to the camera
game4_per_frame_noisy_frame_016136.jpg,1R3b2/p3ppkp/6p1/3NP3/8/6P1/r4P1P/6K1,white pieces closer to the camera
game4_per_frame_noisy_frame_016232.jpg,5b2/pR2ppkp/6p1/3NP3/8/6P1/r4P1P/6K1,white pieces closer to the camera
game4_per_frame_noisy_frame_018052.jpg,5b2/pR2ppkp/6p1/r2NP3/8/6P1/5P1P/6K1,white pieces closer to the camera
